000001	N	＄
000002	N	＄
000003	N	＄
000004	N	＄
000005	N	＄
000006	N	＄
000007	N	＄
000008	N	＄
000009	N	＄
000010	V	＄
000011	T	＄
000012	N	＄
000013	N	＄
000014	CONJ	＄
000015	V	＄
000016	T	＄
000017	N	＄
000018	N	＄
000019	CONJ	＄
000020	V	＄
000021	T	＄
000022	N	＄
000023	CONJ	＄
000024	T	＄
000025	N	＄
000026	P	＄
000027	N	＄
000028	CONJ	＄
000029	V	＄
000030	T	＄
000031	N	＄
000032	CONJ	＄
000033	T	＄
000034	N	＄
000035	PREP	＄
000036	T	＄
000037	N	＄
000038	N	＄
000039	CONJ	＄
000040	V	＄
000041	T	＄
000042	N	＄
000043	N	＄
000044	CONJ	＄
000045	V	＄
000046	T	＄
000047	N	＄
000048	N	＄
000049	CONJ	＄
000050	V	＄
000051	T	＄
000052	N	＄
000053	N	＄
000054	CONJ	＄
000055	V	＄
000056	T	＄
000057	N	＄
000058	N	＄
000059	CONJ	＄
000060	V	＄
000061	T	＄
000062	N	＄
000063	N	＄
000064	CONJ	＄
000065	V	＄
000066	T	＄
000067	N	＄
000068	PREP	＄
000069	T	＄
000070	N	＄
000071	N	＄
000072	CONJ	＄
000073	V	＄
000074	T	＄
000075	N	＄
000076	PREP	＄
000077	T	＄
000078	N	＄
000079	N	＄
000080	CONJ	＄
000081	V	＄
000082	T	＄
000083	N	＄
000084	N	＄
000085	CONJ	＄
000086	V	＄
000087	T	＄
000088	N	＄
000089	T	＄
000090	N	＄
000091	N	＄
000092	CONJ	＄
000093	V	＄
000094	T	＄
000095	N	＄
000096	PREP	＄
000097	T	＄
000098	T	＄
000099	N	＄
000100	N	＄
000101	CONJ	＄
000102	V	＄
000103	T	＄
000104	N	＄
000105	N	＄
000106	CONJ	＄
000107	V	＄
000108	T	＄
000109	N	＄
000110	N	＄
000111	CONJ	＄
000112	V	＄
000113	T	＄
000114	N	＄
000115	N	＄
000116	CONJ	＄
000117	V	＄
000118	T	＄
000119	N	＄
000120	N	＄
000121	CONJ	＄
000122	V	＄
000123	T	＄
000124	N	＄
000125	N	＄
000126	CONJ	＄
000127	V	＄
000128	T	＄
000129	N	＄
000130	N	＄
000131	CONJ	＄
000132	V	＄
000133	T	＄
000134	N	＄
000135	N	＄
000136	CONJ	＄
000137	V	＄
000138	T	＄
000139	N	＄
000140	N	＄
000141	CONJ	＄
000142	V	＄
000143	T	＄
000144	N	＄
000145	N	＄
000146	CONJ	＄
000147	V	＄
000148	T	＄
000149	N	＄
000150	N	＄
000151	CONJ	＄
000152	V	＄
000153	T	＄
000154	N	＄
000155	N	＄
000156	CONJ	＄
000157	V	＄
000158	T	＄
000159	N	＄
000160	N	＄
000161	CONJ	＄
000162	V	＄
000163	T	＄
000164	N	＄
000165	CONJ	＄
000166	T	＄
000167	N	＄
000168	P	＄
000169	PREP	＄
000170	T	＄
000171	N	＄
000172	N	＄
000173	PREP	＄
000174	CONJ	＄
000175	T	＄
000176	N	＄
000177	N	＄
000178	N	＄
000179	V	＄
000180	T	＄
000181	N	＄
000182	N	＄
000183	CONJ	＄
000184	V	＄
000185	T	＄
000186	N	＄
000187	N	＄
000188	CONJ	＄
000189	V	＄
000190	T	＄
000191	N	＄
000192	N	＄
000193	CONJ	＄
000194	V	＄
000195	T	＄
000196	N	＄
000197	N	＄
000198	CONJ	＄
000199	V	＄
000200	T	＄
000201	N	＄
000202	N	＄
000203	CONJ	＄
000204	V	＄
000205	T	＄
000206	N	＄
000207	N	＄
000208	CONJ	＄
000209	V	＄
000210	T	＄
000211	N	＄
000212	N	＄
000213	CONJ	＄
000214	V	＄
000215	T	＄
000216	N	＄
000217	N	＄
000218	CONJ	＄
000219	V	＄
000220	T	＄
000221	N	＄
000222	N	＄
000223	CONJ	＄
000224	V	＄
000225	T	＄
000226	N	＄
000227	N	＄
000228	CONJ	＄
000229	V	＄
000230	T	＄
000231	N	＄
000232	N	＄
000233	CONJ	＄
000234	V	＄
000235	T	＄
000236	N	＄
000237	T	＄
000238	N	＄
000239	N	＄
000240	PREP	＄
000241	R	＄
000242	V	＄
000243	N	＄
000244	T	＄
000245	V	＄
000246	N	＄
000247	A	＄
000248	CONJ	＄
000249	T	＄
000250	N	＄
000251	PREP	＄
000252	N	＄
000253	PREP	＄
000254	N	＄
000255	N	＄
000256	A	＄
000257	CONJ	＄
000258	PREP	＄
000259	N	＄
000260	PREP	＄
000261	T	＄
000262	N	＄
000263	N	＄
000264	N	＄
000265	A	＄
000266	CONJ	＄
000267	PREP	＄
000268	T	＄
000269	N	＄
000270	N	＄
000271	PREP	＄
000272	T	＄
000273	N	＄
000274	N	＄
000275	A	＄
000276	T	＄
000277	CONJ	＄
000278	N	＄
000279	N	＄
000280	T	＄
000281	N	＄
000282	ADV	＄
000283	V	＄
000284	V	＄
000285	T	＄
000286	N	＄
000287	P	＄
000288	N	＄
000289	T	＄
000290	N	＄
000291	ADV	＄
000292	CONJ	＄
000293	V	＄
000294	P	＄
000295	V	＄
000296	PREP	＄
000297	N	＄
000298	V	＄
000299	PREP	＄
000300	N	＄
000301	A	＄
000302	N	＄
000303	CONJ	＄
000304	T	＄
000305	N	＄
000306	P	＄
000307	A	＄
000308	V	＄
000309	CONJ	＄
000310	PRT	＄
000311	V	＄
000312	P	＄
000313	V	＄
000314	V	＄
000315	ADV	＄
000316	V	＄
000317	P	＄
000318	D	＄
000319	CONJ	＄
000320	P	＄
000321	V	＄
000322	INJ	＄
000323	N	＄
000324	N	＄
000325	PREP	＄
000326	N	＄
000327	V	＄
000328	P	＄
000329	V	＄
000330	N	＄
000331	N	＄
000332	N	＄
000333	PRT	＄
000334	V	＄
000335	V	＄
000336	N	＄
000337	T	＄
000338	N	＄
000339	P	＄
000340	T	＄
000341	CONJ	＄
000342	PREP	＄
000343	P	＄
000344	V	＄
000345	PREP	＄
000346	N	＄
000347	V	＄
000348	A	＄
000349	V	＄
000350	CONJ	＄
000351	N	＄
000352	CONJ	＄
000353	V	＄
000354	T	＄
000355	N	＄
000356	P	＄
000357	N	＄
000358	P	＄
000359	CONJ	＄
000360	V	＄
000361	T	＄
000362	N	＄
000363	P	＄
000364	PREP	＄
000365	T	＄
000366	N	＄
000367	P	＄
000368	D	＄
000369	CONJ	＄
000370	A	＄
000371	V	＄
000372	CONJ	＄
000373	V	＄
000374	T	＄
000375	V	＄
000376	PREP	＄
000377	N	＄
000378	PREP	＄
000379	T	＄
000380	N	＄
000381	V	＄
000382	INJ	＄
000383	T	＄
000384	N	＄
000385	PREP	＄
000386	N	＄
000387	V	＄
000388	CONJ	＄
000389	V	＄
000390	N	＄
000391	CONJ	＄
000392	V	＄
000393	T	＄
000394	N	＄
000395	P	＄
000396	N	＄
000397	R	＄
000398	V	＄
000399	V	＄
000400	PREP	＄
000401	P	＄
000402	T	＄
000403	N	＄
000404	V	＄
000405	CONJ	＄
000406	T	＄
000407	N	＄
000408	PREP	＄
000409	T	＄
000410	N	＄
000411	V	＄
000412	CONJ	＄
000413	V	＄
000414	P	＄
000415	T	＄
000416	N	＄
000417	N	＄
000418	CONJ	＄
000419	V	＄
000420	T	＄
000421	N	＄
000422	P	＄
000423	CONJ	＄
000424	PRT	＄
000425	V	＄
000426	P	＄
000427	PREP	＄
000428	R	＄
000429	V	＄
000430	N	＄
000431	CONJ	＄
000432	V	＄
000433	T	＄
000434	N	＄
000435	P	＄
000436	N	＄
000437	T	＄
000438	CONJ	＄
000439	N	＄
000440	V	＄
000441	PREP	＄
000442	N	＄
000443	T	＄
000444	N	＄
000445	PREP	＄
000446	N	＄
000447	N	＄
000448	T	＄
000449	N	＄
000450	INJ	＄
000451	N	＄
000452	PREP	＄
000453	N	＄
000454	V	＄
000455	PREP	＄
000456	N	＄
000457	V	＄
000458	ADV	＄
000459	V	＄
000460	T	＄
000461	V	＄
000462	N	＄
000463	T	＄
000464	A	＄
000465	V	＄
000466	CONJ	＄
000467	P	＄
000468	T	＄
000469	N	＄
000470	PREP	＄
000471	T	＄
000472	N	＄
000473	CONJ	＄
000474	V	＄
000475	V	＄
000476	P	＄
000477	V	＄
000478	CONJ	＄
000479	T	＄
000480	N	＄
000481	N	＄
000482	V	＄
000483	CONJ	＄
000484	A	＄
000485	N	＄
000486	PREP	＄
000487	P	＄
000488	CONJ	＄
000489	V	＄
000490	A	＄
000491	T	＄
000492	N	＄
000493	CONJ	＄
000494	N	＄
000495	T	＄
000496	N	＄
000497	V	＄
000498	PREP	＄
000499	P	＄
000500	ADV	＄
000501	T	＄
000502	N	＄
000503	V	＄
000504	T	＄
000505	CONJ	＄
000506	V	＄
000507	P	＄
000508	PREP	＄
000509	N	＄
000510	T	＄
000511	N	＄
000512	ADV	＄
000513	CONJ	＄
000514	V	＄
000515	PREP	＄
000516	T	＄
000517	N	＄
000518	CONJ	＄
000519	P	＄
000520	N	＄
000521	N	＄
000522	N	＄
000523	ADV	＄
000524	A	＄
000525	V	＄
000526	PREP	＄
000527	T	＄
000528	N	＄
000529	N	＄
000530	PREP	＄
000531	P	＄
000532	CONJ	＄
000533	V	＄
000534	V	＄
000535	R	＄
000536	V	＄
000537	T	＄
000538	N	＄
000539	P	＄
000540	T	＄
000541	N	＄
000542	ADV	＄
000543	N	＄
000544	ADV	＄
000545	V	＄
000546	T	＄
000547	N	＄
000548	V	＄
000549	PREP	＄
000550	P	＄
000551	T	＄
000552	N	＄
000553	T	＄
000554	V	＄
000555	N	＄
000556	CONJ	＄
000557	V	＄
000558	P	＄
000559	PREP	＄
000560	N	＄
000561	V	＄
000562	V	＄
000563	V	＄
000564	ADV	＄
000565	PREP	＄
000566	T	＄
000567	N	＄
000568	CONJ	＄
000569	CONJ	＄
000570	V	＄
000571	V	＄
000572	P	＄
000573	CONJ	＄
000574	P	＄
000575	V	＄
000576	V	＄
000577	P	＄
000578	T	＄
000579	CONJ	＄
000580	V	＄
000581	T	＄
000582	N	＄
000583	V	＄
000584	CONJ	＄
000585	INJ	＄
000586	T	＄
000587	N	＄
000588	R	＄
000589	V	＄
000590	PREP	＄
000591	T	＄
000592	N	＄
000593	V	＄
000594	P	＄
000595	CONJ	＄
000596	V	＄
000597	V	＄
000598	PREP	＄
000599	ADV	＄
000600	V	＄
000601	T	＄
000602	N	＄
000603	V	＄
000604	CONJ	＄
000605	T	＄
000606	N	＄
000607	V	＄
000608	N	＄
000609	A	＄
000610	ADV	＄
000611	CONJ	＄
